invoice_id,account_id,product_id,invoice_date,due_date,paid_date,amount,invoice_status
1997,208,5,2023-06-27,2024-05-15,2023-10-26,1368.0,Paid
1998,208,5,2024-10-18,2024-01-24,2023-12-10,1212.0,Paid
1999,208,5,2023-06-12,2023-04-09,2024-01-11,1116.0,Paid
2000,208,5,2023-07-31,2023-11-17,2024-04-29,1260.0,Paid
2001,210,5,2023-09-14,2023-07-28,2024-06-17,258.0,Overdue
2002,210,5,2023-11-01,2023-08-26,2023-04-01,252.0,Overdue
2003,210,5,2023-09-22,2024-05-21,2023-04-15,342.0,Overdue
2004,210,5,2023-08-02,2023-04-11,2023-04-27,342.0,Paid
2005,210,5,2023-12-13,2024-08-29,,252.0,Overdue
2006,210,5,2023-10-28,2023-03-26,2024-07-25,294.0,Paid
2007,210,5,2024-05-29,2024-07-01,2023-08-07,318.0,Paid
2008,210,5,2024-11-28,2023-11-20,,285.0,Paid
2009,210,5,2024-05-02,2023-08-05,2024-10-27,243.0,Paid
2010,210,5,2024-12-24,2023-10-03,2023-12-12,240.0,Paid
2011,210,5,2024-11-04,2024-11-28,2023-01-23,354.0,Paid
2012,210,5,2024-10-18,2023-12-18,,267.0,Paid
2013,210,5,2024-11-01,2023-10-18,2024-07-06,327.0,Paid
2014,210,5,2024-08-03,2023-12-28,,252.0,Paid
2015,210,5,2024-03-20,2024-06-25,2024-08-04,285.0,Paid
2016,210,5,2023-10-02,2024-11-07,2023-11-23,324.0,Paid
2017,210,5,2024-04-16,2024-09-28,,282.0,Paid
2018,210,5,2023-10-13,2024-10-03,2024-02-04,339.0,Overdue
2019,210,5,2023-11-18,2023-12-29,2024-10-09,330.0,Paid
2020,210,5,2024-03-21,2024-03-10,2023-03-06,321.0,Paid
2021,210,5,2023-04-30,2024-08-26,,261.0,Paid
2022,210,5,2024-08-03,2023-07-21,2023-08-24,300.0,Paid
2023,210,5,2024-05-17,2023-05-30,2024-06-29,300.0,Paid
2024,210,5,2024-10-15,2024-12-09,2023-03-17,306.0,Overdue
2025,210,5,2023-02-03,2023-04-06,2024-03-19,300.0,Paid
2026,211,5,2024-12-18,2024-08-21,2023-01-31,1092.0,Paid
2027,211,5,2023-03-29,2024-02-15,2024-10-21,1416.0,Paid
2028,211,5,2024-04-05,2023-06-09,2023-10-04,972.0,Paid
2029,211,5,2024-02-22,2023-05-09,,1332.0,Paid
2030,211,5,2024-12-23,2024-07-11,,1116.0,Paid
2031,211,5,2024-11-03,2023-11-03,,1248.0,Paid
2032,211,5,2024-04-06,2023-03-28,2024-08-01,1368.0,Overdue
2033,211,5,2023-07-24,2023-10-11,2023-02-06,1260.0,Paid
2034,211,5,2024-07-27,2024-06-21,2024-10-13,984.0,Paid
2035,211,5,2023-08-21,2024-05-21,2023-02-17,1020.0,Paid
2036,211,5,2024-01-26,2023-05-20,2024-10-26,1332.0,Paid
2037,211,5,2023-12-02,2024-01-17,2024-05-17,1428.0,Paid
2038,211,5,2023-11-28,2024-03-17,,1344.0,Paid
2039,211,5,2023-11-08,2023-05-18,2024-03-06,1428.0,Overdue
2040,211,5,2023-09-06,2024-03-27,2024-09-24,1092.0,Overdue
2041,211,5,2023-10-14,2023-03-22,2024-03-16,984.0,Paid
2042,211,5,2023-04-24,2024-12-22,2023-08-01,1032.0,Overdue
2043,211,5,2024-05-25,2023-06-20,2024-06-18,1104.0,Paid
2044,211,5,2023-08-09,2024-04-09,2023-11-08,1368.0,Paid
2045,211,5,2023-03-19,2023-04-09,2023-12-21,1092.0,Overdue
2046,211,5,2023-11-30,2023-08-19,2023-12-27,1356.0,Paid
2047,211,5,2024-06-29,2024-04-14,2024-07-28,960.0,Paid
2048,211,5,2023-05-07,2023-12-23,2023-06-27,1284.0,Paid
2049,211,5,2024-10-17,2023-03-31,2024-12-17,1116.0,Overdue
2050,211,5,2024-06-20,2023-06-17,2023-01-28,1272.0,Paid
2051,224,5,2024-02-25,2024-09-15,2023-05-11,339.0,Paid
2052,224,5,2023-11-13,2023-02-13,2023-02-14,312.0,Paid
2053,224,5,2024-11-07,2024-06-29,,249.0,Overdue
2054,224,5,2023-01-31,2024-03-15,,246.0,Overdue
2055,224,5,2024-10-27,2024-04-14,,312.0,Overdue
2056,224,5,2023-09-21,2024-12-09,,333.0,Paid
2057,224,5,2023-11-30,2025-01-14,2024-07-08,288.0,Paid
2058,224,5,2024-06-26,2024-06-02,2023-09-14,321.0,Paid
2059,224,5,2024-02-10,2023-12-03,2024-11-26,255.0,Paid
2060,224,5,2024-11-13,2023-07-03,2023-10-08,246.0,Paid
2061,224,5,2023-09-22,2024-01-30,2023-02-03,285.0,Overdue
2062,224,5,2023-12-13,2023-05-19,2023-07-22,249.0,Paid
2063,224,5,2023-09-01,2024-07-28,,348.0,Paid
2064,224,5,2024-04-06,2023-10-15,2024-09-01,345.0,Overdue
2065,224,5,2024-12-30,2023-04-30,2024-01-30,348.0,Paid
2066,224,5,2024-06-09,2023-04-04,2023-12-16,360.0,Paid
2067,224,5,2023-02-22,2024-12-08,2023-04-06,312.0,Paid
2068,224,5,2023-07-05,2024-05-24,2023-02-17,327.0,Paid
2069,224,5,2024-09-04,2023-02-09,2024-04-16,354.0,Paid
2070,224,5,2024-03-06,2023-09-09,2024-09-25,246.0,Paid
2071,224,5,2023-05-08,2023-02-09,,291.0,Paid
2072,224,5,2024-11-04,2024-10-16,2023-09-19,270.0,Overdue
2073,224,5,2023-04-20,2024-01-29,2024-12-24,246.0,Overdue
2074,224,5,2024-09-12,2023-04-17,2024-11-27,300.0,Paid
2075,224,5,2024-06-07,2024-07-17,2023-03-19,279.0,Paid
2076,226,5,2023-04-21,2024-10-06,2024-08-08,1404.0,Paid
2077,226,5,2023-11-11,2025-01-27,2023-08-31,1368.0,Paid
2078,226,5,2023-03-01,2023-03-05,2024-08-11,1068.0,Paid
2079,226,5,2024-08-07,2024-05-14,,1260.0,Paid
2080,226,5,2023-02-18,2023-05-11,2024-07-17,1164.0,Paid
2081,226,5,2024-04-15,2024-02-11,2024-01-13,1140.0,Overdue
2082,226,5,2024-12-09,2024-11-15,2023-03-03,1392.0,Paid
2083,226,5,2024-03-04,2024-10-08,,1440.0,Paid
2084,226,5,2024-05-18,2024-02-02,,1080.0,Paid
2085,226,5,2024-11-19,2024-09-16,,1368.0,Paid
2086,226,5,2023-11-19,2024-06-14,2023-11-04,1224.0,Paid
2087,226,5,2024-08-29,2023-05-27,2024-10-19,1020.0,Paid
2088,226,5,2023-08-04,2024-05-13,2023-02-16,1020.0,Paid
2089,226,5,2024-02-23,2023-09-10,2023-02-17,1176.0,Paid
2090,226,5,2024-09-05,2023-11-06,2023-06-24,1128.0,Paid
2091,226,5,2024-09-17,2024-01-26,2023-05-12,1056.0,Paid
2092,226,5,2024-06-30,2023-10-18,,1380.0,Overdue
2093,226,5,2023-11-25,2024-07-26,2023-08-28,1092.0,Paid
2094,226,5,2024-09-07,2024-02-19,2023-08-31,1164.0,Paid
2095,226,5,2024-08-10,2023-09-24,2024-08-31,1260.0,Paid
2096,226,5,2024-11-09,2023-06-27,2024-03-05,960.0,Overdue
2097,226,5,2024-11-17,2023-08-18,2024-11-22,1188.0,Paid
2098,226,5,2024-05-01,2023-11-03,2024-02-14,984.0,Paid
2099,226,5,2024-11-05,2023-11-06,,1104.0,Overdue
2100,226,5,2023-08-08,2023-04-04,,1440.0,Paid
2101,229,5,2024-10-19,2023-08-31,2024-06-03,1128.0,Written Off
2102,229,5,2024-10-05,2023-10-30,2023-09-17,1308.0,Paid
2103,229,5,2023-12-02,2023-12-23,2023-04-04,1188.0,Paid
2104,229,5,2023-07-21,2024-05-10,2023-08-05,1092.0,Paid
2105,229,5,2024-09-08,2024-09-01,2024-06-12,1176.0,Paid
2106,229,5,2023-10-19,2024-05-31,2023-08-22,1404.0,Paid
2107,229,5,2023-09-24,2025-01-27,2024-09-07,1236.0,Paid
2108,229,5,2024-02-03,2023-09-14,2024-06-19,1188.0,Written Off
2109,229,5,2024-04-10,2023-11-24,2023-06-21,1440.0,Paid
2110,229,5,2023-05-21,2024-09-19,2025-01-14,1392.0,Overdue
2111,229,5,2024-11-05,2023-11-25,2024-05-13,1224.0,Overdue
2112,229,5,2024-04-21,2024-10-10,2024-12-10,972.0,Paid
2113,229,5,2023-05-18,2023-11-18,2023-09-09,1212.0,Paid
2114,229,5,2024-12-11,2023-05-26,,1368.0,Paid
2115,229,5,2024-03-14,2023-10-22,2023-02-03,972.0,Paid
2116,229,5,2023-07-11,2023-10-12,2024-01-13,1080.0,Paid
2117,229,5,2023-06-25,2024-09-15,2023-07-05,1260.0,Paid
2118,229,5,2023-04-04,2024-11-12,2024-12-03,1392.0,Paid
2119,229,5,2024-03-21,2023-12-15,2024-02-20,1056.0,Paid
2120,229,5,2023-08-22,2024-03-15,2023-08-06,1440.0,Paid
2121,229,5,2023-11-16,2024-07-31,2023-06-06,1224.0,Paid
2122,229,5,2024-06-28,2024-04-27,2023-12-10,1308.0,Paid
2123,229,5,2023-08-06,2024-12-20,,984.0,Written Off
2124,229,5,2024-12-11,2024-07-28,2023-10-31,1068.0,Paid
2125,229,5,2024-11-08,2023-12-24,2023-05-05,1404.0,Paid
2126,231,5,2023-05-18,2024-02-19,,1260.0,Paid
2127,231,5,2024-03-18,2024-04-18,2024-09-14,1428.0,Paid
2128,231,5,2024-04-18,2024-08-05,2023-03-15,1188.0,Paid
2129,231,5,2024-02-28,2024-06-27,,1416.0,Paid
2130,231,5,2024-12-17,2023-12-02,2023-04-30,1092.0,Paid
2131,231,5,2024-09-01,2023-04-21,2024-09-26,1188.0,Paid
2132,231,5,2023-09-14,2024-06-14,2024-02-22,1140.0,Paid
2133,231,5,2023-07-21,2024-11-28,2023-10-10,960.0,Paid
2134,231,5,2024-12-10,2024-04-22,2023-06-29,1440.0,Paid
2135,231,5,2023-06-13,2023-10-09,2023-07-22,1104.0,Paid
2136,231,5,2023-10-15,2024-06-18,2023-11-09,1200.0,Paid
2137,231,5,2024-02-05,2023-11-08,2024-08-14,960.0,Paid
2138,231,5,2024-07-24,2024-11-21,,1272.0,Paid
2139,231,5,2024-05-09,2024-06-04,,1200.0,Overdue
2140,231,5,2023-09-22,2024-07-13,,1440.0,Overdue
2141,231,5,2024-07-31,2023-05-23,2024-09-13,1284.0,Paid
2142,231,5,2024-04-10,2023-09-05,2023-06-20,1164.0,Paid
2143,231,5,2023-02-18,2023-05-03,,984.0,Paid
2144,231,5,2024-06-12,2024-06-10,2023-08-17,1188.0,Paid
2145,231,5,2023-05-17,2023-07-08,2023-07-08,1104.0,Paid
2146,231,5,2024-02-22,2023-05-30,2024-03-30,1284.0,Paid
2147,231,5,2024-04-24,2023-07-31,2024-08-28,996.0,Paid
2148,231,5,2023-07-21,2023-08-07,2024-09-14,1068.0,Paid
2149,231,5,2024-02-12,2023-10-26,2025-01-01,1260.0,Paid
2150,231,5,2023-03-21,2025-01-02,2024-07-07,1044.0,Paid
2151,232,5,2023-11-10,2024-04-05,2024-09-12,1116.0,Paid
2152,232,5,2023-04-29,2023-12-05,,1428.0,Paid
2153,232,5,2023-07-12,2024-04-14,2023-07-24,1380.0,Overdue
2154,232,5,2024-10-20,2024-08-28,2024-03-22,1332.0,Overdue
2155,232,5,2024-08-23,2024-02-08,2023-12-24,1428.0,Paid
2156,232,5,2023-12-27,2023-04-29,2023-02-13,1080.0,Overdue
2157,232,5,2023-01-11,2023-03-24,2023-10-31,1116.0,Written Off
2158,232,5,2024-08-09,2024-04-11,2024-08-04,1248.0,Paid
2159,232,5,2023-08-10,2025-01-08,2024-12-30,1092.0,Paid
2160,232,5,2023-03-31,2023-09-26,,1104.0,Overdue
2161,232,5,2024-03-20,2024-08-17,2023-04-08,1008.0,Paid
2162,232,5,2024-02-09,2024-10-02,2023-06-04,1404.0,Paid
2163,232,5,2024-01-30,2024-01-27,2023-05-07,1188.0,Paid
2164,232,5,2024-11-25,2023-07-22,2024-02-02,1200.0,Paid
2165,232,5,2023-10-31,2023-11-28,,1284.0,Paid
2166,232,5,2023-03-02,2024-01-20,2023-09-03,1356.0,Paid
2167,232,5,2023-08-05,2023-05-21,,1116.0,Paid
2168,232,5,2024-02-07,2023-04-30,2024-11-02,1308.0,Paid
2169,232,5,2023-01-07,2023-10-01,2024-03-02,960.0,Paid
2170,232,5,2023-04-24,2024-11-19,2024-04-26,1224.0,Paid
2171,232,5,2024-10-07,2023-04-05,2024-06-08,1308.0,Overdue
2172,232,5,2024-03-13,2023-08-14,2023-05-11,1068.0,Overdue
2173,232,5,2024-07-31,2025-01-08,,1008.0,Overdue
2174,232,5,2024-03-22,2024-02-28,2023-12-02,1044.0,Paid
2175,232,5,2024-05-26,2024-03-31,2024-02-16,1428.0,Paid
2176,233,5,2024-04-02,2024-02-13,2023-04-17,297.0,Paid
2177,233,5,2024-08-20,2024-06-27,2023-10-25,279.0,Paid
2178,233,5,2024-12-29,2023-07-10,2023-06-12,264.0,Paid
2179,233,5,2023-11-15,2023-03-13,2023-11-20,264.0,Paid
2180,233,5,2023-09-05,2025-01-28,2023-08-23,288.0,Paid
2181,233,5,2024-03-09,2024-07-21,2024-03-06,309.0,Paid
2182,233,5,2023-08-01,2024-09-19,2023-04-02,285.0,Overdue
2183,233,5,2023-04-26,2023-03-18,2023-12-21,243.0,Paid
2184,233,5,2023-12-02,2024-05-01,,279.0,Paid
2185,233,5,2023-01-17,2024-04-18,2024-11-03,300.0,Paid
2186,233,5,2024-05-10,2024-08-31,2023-08-06,357.0,Paid
2187,233,5,2023-03-08,2023-08-19,2024-04-01,357.0,Paid
2188,233,5,2024-04-07,2023-11-26,2023-08-20,285.0,Overdue
2189,233,5,2023-05-02,2023-12-08,2024-12-27,303.0,Paid
2190,233,5,2024-09-06,2024-05-12,2023-12-31,276.0,Paid
2191,233,5,2024-06-19,2025-01-11,2023-01-27,318.0,Paid
2192,233,5,2023-11-06,2025-01-10,2023-04-20,321.0,Paid
2193,233,5,2024-05-22,2024-07-23,2024-10-06,351.0,Paid
2194,233,5,2024-01-12,2024-01-27,2023-03-09,270.0,Overdue
2195,233,5,2023-03-30,2023-11-03,,354.0,Paid
2196,233,5,2024-10-27,2023-09-08,2024-12-28,249.0,Paid
2197,233,5,2023-04-27,2024-11-20,,354.0,Paid
2198,233,5,2024-04-23,2023-06-10,,276.0,Paid
2199,233,5,2024-12-20,2024-07-23,2024-03-07,279.0,Overdue
2200,233,5,2023-11-11,2024-12-29,2024-03-20,273.0,Written Off
2201,237,5,2024-06-26,2024-10-16,2023-08-03,1272.0,Paid
2202,237,5,2024-02-13,2023-10-01,2023-01-23,1284.0,Paid
2203,237,5,2024-04-17,2023-09-25,2023-03-21,1308.0,Paid
2204,237,5,2023-07-10,2023-06-18,2024-07-02,1236.0,Paid
2205,237,5,2023-10-03,2024-10-15,2023-12-23,1056.0,Paid
2206,237,5,2024-10-10,2024-02-22,2024-12-10,1224.0,Overdue
2207,237,5,2023-11-14,2024-08-19,2023-01-26,1392.0,Overdue
2208,237,5,2023-01-09,2024-12-24,2023-05-05,1116.0,Paid
2209,237,5,2024-05-10,2023-07-30,2024-08-02,1368.0,Paid
2210,237,5,2024-07-01,2024-08-22,2023-08-07,1212.0,Paid
2211,237,5,2024-07-02,2023-05-27,2023-03-23,1428.0,Paid
2212,237,5,2023-06-30,2023-06-10,2024-09-02,1440.0,Paid
2213,237,5,2024-11-19,2024-01-12,2023-01-10,1140.0,Paid
2214,237,5,2023-07-06,2023-03-23,2024-12-12,1092.0,Paid
2215,237,5,2023-10-18,2023-07-11,2023-07-30,1164.0,Overdue
2216,237,5,2023-06-19,2025-01-20,2024-09-10,1308.0,Paid
2217,237,5,2023-11-14,2024-12-31,2023-11-03,1308.0,Paid
2218,237,5,2023-01-09,2024-02-17,2023-07-05,1344.0,Paid
2219,237,5,2023-03-03,2024-11-25,2024-07-22,960.0,Paid
2220,237,5,2023-06-27,2024-11-19,2024-06-29,1224.0,Paid
2221,237,5,2024-06-15,2024-03-16,2024-06-08,1356.0,Paid
2222,237,5,2023-01-09,2023-07-06,2024-05-08,1368.0,Paid
2223,237,5,2024-04-04,2023-08-05,2023-12-25,1140.0,Overdue
2224,237,5,2023-11-12,2024-12-26,2023-04-22,1260.0,Overdue
2225,237,5,2023-04-22,2023-08-29,2024-07-29,1068.0,Paid
2226,240,5,2023-09-05,2023-03-01,2023-07-02,252.0,Paid
2227,240,5,2024-05-28,2023-02-25,2024-01-24,270.0,Paid
2228,240,5,2024-12-16,2024-02-03,2023-11-21,354.0,Paid
2229,240,5,2024-04-17,2023-12-29,2023-02-28,321.0,Paid
2230,240,5,2023-07-26,2023-06-30,2024-05-09,336.0,Paid
2231,240,5,2023-10-19,2024-02-04,2023-08-19,300.0,Paid
2232,240,5,2023-07-25,2023-12-28,,309.0,Paid
2233,240,5,2024-12-02,2024-05-22,,348.0,Overdue
2234,240,5,2024-04-24,2024-05-03,2025-01-02,351.0,Paid
2235,240,5,2023-03-25,2024-04-18,2023-12-17,303.0,Paid
2236,240,5,2023-07-11,2023-10-05,2024-07-20,339.0,Paid
2237,240,5,2024-09-11,2023-07-21,,252.0,Paid
2238,240,5,2024-11-25,2023-08-23,,267.0,Paid
2239,240,5,2023-07-18,2024-12-07,,240.0,Overdue
2240,240,5,2023-10-18,2023-06-06,2024-12-21,315.0,Paid
2241,240,5,2023-01-12,2023-10-18,,258.0,Paid
2242,240,5,2024-04-28,2024-04-23,2024-04-08,291.0,Paid
2243,240,5,2024-01-18,2024-04-13,,258.0,Overdue
2244,240,5,2024-09-11,2024-01-12,2023-05-18,276.0,Overdue
2245,240,5,2024-09-13,2023-05-12,2024-11-03,318.0,Paid
2246,240,5,2024-08-22,2024-06-26,2023-01-04,351.0,Paid
2247,240,5,2023-09-02,2023-11-23,,294.0,Paid
2248,240,5,2023-03-26,2024-04-30,2024-01-25,336.0,Paid
2249,240,5,2023-05-22,2023-10-03,2024-03-10,327.0,Overdue
2250,240,5,2024-04-17,2024-06-23,2023-08-20,321.0,Paid
2251,242,5,2023-10-28,2023-02-23,2023-03-11,1128.0,Paid
2252,242,5,2023-12-04,2024-02-02,,1200.0,Paid
2253,242,5,2023-01-29,2024-01-03,2023-10-16,1056.0,Paid
2254,242,5,2024-01-29,2024-01-20,2023-04-09,1236.0,Paid
2255,242,5,2024-09-12,2024-08-21,2024-01-29,1176.0,Overdue
2256,242,5,2024-01-10,2023-12-31,2024-04-05,1296.0,Paid
2257,242,5,2024-04-19,2023-02-06,2024-11-22,1104.0,Paid
2258,242,5,2024-11-22,2023-10-28,2023-12-27,1320.0,Overdue
2259,242,5,2024-04-18,2023-12-25,,1188.0,Paid
2260,242,5,2023-07-10,2024-02-04,,1236.0,Paid
2261,242,5,2024-03-20,2024-01-03,2023-02-03,1368.0,Paid
2262,242,5,2024-11-23,2023-03-19,2023-12-21,1392.0,Paid
2263,242,5,2023-07-28,2023-09-03,2024-08-31,1344.0,Overdue
2264,242,5,2023-03-13,2023-09-14,2023-08-30,1032.0,Paid
2265,242,5,2024-06-30,2023-08-01,2024-02-08,1392.0,Paid
2266,242,5,2024-03-03,2024-01-23,,1248.0,Overdue
2267,242,5,2024-09-29,2024-06-25,2024-03-07,1176.0,Paid
2268,242,5,2023-04-01,2023-05-28,2024-09-17,996.0,Paid
2269,242,5,2024-11-06,2024-09-28,2023-09-08,1236.0,Paid
2270,242,5,2024-12-02,2023-12-31,2023-03-14,1248.0,Paid
2271,242,5,2024-02-15,2023-09-28,2024-02-02,1056.0,Paid
2272,242,5,2023-03-03,2023-09-27,2024-12-01,1404.0,Paid
2273,242,5,2023-12-21,2023-04-23,2024-08-08,960.0,Paid
2274,242,5,2024-10-16,2024-12-01,2023-05-08,1020.0,Paid
2275,242,5,2024-01-24,2023-03-24,2023-02-11,960.0,Overdue
2276,244,5,2024-12-27,2024-02-16,2023-06-05,1152.0,Paid
2277,244,5,2023-09-26,2024-10-21,2023-11-06,1224.0,Overdue
2278,244,5,2024-03-29,2024-01-18,,1164.0,Paid
2279,244,5,2024-05-20,2023-02-13,2023-12-28,1260.0,Overdue
2280,244,5,2024-05-31,2024-10-31,2024-10-09,1068.0,Paid
2281,244,5,2024-07-18,2024-06-05,2023-07-05,1164.0,Paid
2282,244,5,2023-02-10,2023-09-28,,1248.0,Overdue
2283,244,5,2023-02-05,2023-04-09,2024-09-06,1260.0,Paid
2284,244,5,2024-09-03,2023-05-08,2024-07-06,1080.0,Overdue
2285,244,5,2023-03-26,2024-09-13,,972.0,Paid
2286,244,5,2024-04-06,2024-06-19,2023-09-10,1440.0,Paid
2287,244,5,2024-11-20,2023-02-05,,1356.0,Paid
2288,244,5,2024-09-17,2024-01-25,2023-11-18,1200.0,Paid
2289,244,5,2024-05-30,2023-05-28,,1332.0,Paid
2290,244,5,2023-06-24,2023-09-27,,1080.0,Paid
2291,244,5,2023-02-18,2025-01-06,2023-11-23,1020.0,Paid
2292,244,5,2023-09-11,2023-11-21,2023-09-24,1032.0,Paid
2293,244,5,2023-05-06,2023-04-26,2024-10-15,1044.0,Paid
2294,244,5,2024-12-11,2024-07-15,2024-01-13,1164.0,Paid
2295,244,5,2023-09-20,2023-02-13,2024-08-20,1212.0,Paid
2296,244,5,2023-05-26,2024-08-12,2023-03-26,1284.0,Paid
2297,244,5,2024-05-30,2025-01-12,2023-05-05,1128.0,Paid
2298,244,5,2024-05-08,2023-03-30,,1284.0,Paid
2299,244,5,2023-06-18,2023-09-18,2024-01-03,1392.0,Overdue
2300,244,5,2024-04-04,2023-06-11,,1188.0,Paid
2301,245,5,2023-03-25,2023-10-29,2023-12-11,3735.0,Paid
2302,245,5,2023-11-24,2023-07-03,2024-11-09,4410.0,Paid
2303,245,5,2024-08-13,2024-01-27,2025-01-07,3870.0,Paid
2304,245,5,2024-12-29,2024-10-21,2023-10-07,4365.0,Paid
2305,245,5,2023-02-08,2024-11-18,,3870.0,Paid
2306,245,5,2024-12-22,2023-12-15,2024-07-29,5175.0,Paid
2307,245,5,2024-10-22,2024-12-31,2024-06-18,3600.0,Paid
2308,245,5,2024-10-26,2024-05-24,2024-04-21,5400.0,Paid
2309,245,5,2024-10-25,2023-06-04,2023-01-26,4815.0,Paid
2310,245,5,2024-08-19,2023-10-08,2023-07-21,4455.0,Paid
2311,245,5,2023-03-07,2024-12-26,2023-12-10,4365.0,Paid
2312,245,5,2024-02-07,2023-10-02,2023-07-03,3915.0,Paid
2313,245,5,2023-04-16,2023-02-03,2024-12-14,4680.0,Paid
2314,245,5,2024-07-06,2024-03-10,2023-08-03,4320.0,Paid
2315,245,5,2024-02-18,2024-01-17,2024-02-08,4545.0,Paid
2316,245,5,2024-06-24,2023-04-14,2023-02-16,4005.0,Paid
2317,245,5,2024-11-03,2024-08-05,,4365.0,Paid
2318,245,5,2024-02-06,2023-10-09,2023-06-23,5175.0,Paid
2319,245,5,2024-05-12,2024-06-04,,4860.0,Overdue
2320,245,5,2024-08-04,2023-02-01,2024-10-30,4275.0,Paid
2321,245,5,2023-09-14,2023-09-18,2024-08-07,5310.0,Paid
2322,245,5,2024-05-11,2024-04-28,,5220.0,Paid
2323,245,5,2024-02-29,2025-01-28,,4950.0,Paid
2324,245,5,2023-12-23,2023-07-31,,3645.0,Paid
2325,245,5,2024-06-07,2024-03-14,2024-09-09,4095.0,Overdue
2326,246,5,2023-06-10,2023-03-04,2024-07-12,1404.0,Paid
2327,246,5,2024-03-05,2024-06-30,2024-04-23,1344.0,Paid
2328,246,5,2024-08-10,2024-06-13,,1044.0,Paid
2329,246,5,2023-11-19,2023-02-05,2023-12-14,1368.0,Paid
2330,246,5,2023-11-18,2024-01-28,,1404.0,Paid
2331,246,5,2024-07-09,2024-03-15,,1284.0,Paid
2332,246,5,2024-12-18,2024-05-17,2023-09-18,1224.0,Paid
2333,246,5,2023-09-16,2025-01-09,,1416.0,Paid
2334,246,5,2023-11-05,2023-12-29,2024-07-22,1356.0,Paid
2335,246,5,2023-06-27,2024-01-26,,1392.0,Overdue
2336,246,5,2024-07-10,2024-06-23,2024-06-08,1284.0,Paid
2337,246,5,2024-02-17,2023-09-14,2023-12-24,1260.0,Paid
2338,246,5,2023-02-14,2024-03-27,2024-09-29,1296.0,Paid
2339,246,5,2023-02-24,2024-04-27,2024-09-20,984.0,Paid
2340,246,5,2024-03-16,2024-05-01,2023-07-29,1200.0,Paid
2341,246,5,2024-03-19,2024-06-11,2024-03-28,1248.0,Overdue
2342,246,5,2023-08-25,2024-07-10,,1116.0,Paid
2343,246,5,2024-11-26,2024-08-13,2023-08-04,1044.0,Overdue
2344,246,5,2024-09-14,2024-02-20,,1104.0,Paid
2345,246,5,2024-07-08,2024-07-23,2023-03-25,1404.0,Paid
2346,246,5,2023-12-11,2023-11-27,2023-11-29,1068.0,Paid
2347,246,5,2023-07-19,2024-11-04,2024-08-04,960.0,Overdue
2348,246,5,2024-11-01,2024-01-23,2024-01-23,1320.0,Paid
2349,246,5,2024-12-20,2023-06-03,2024-01-23,1176.0,Overdue
2350,246,5,2024-09-18,2023-07-28,2023-02-04,1152.0,Overdue
2351,249,5,2024-08-09,2024-03-07,2023-10-03,972.0,Overdue
2352,249,5,2024-09-08,2023-05-27,2023-07-06,984.0,Overdue
2353,249,5,2024-03-31,2023-04-14,,1212.0,Paid
2354,249,5,2024-03-06,2023-03-08,2023-07-04,1284.0,Paid
2355,249,5,2024-11-16,2024-08-13,2023-03-31,1080.0,Paid
2356,249,5,2023-10-21,2023-08-14,2023-10-23,1260.0,Paid
2357,249,5,2024-11-10,2023-07-27,2023-09-30,1116.0,Paid
2358,249,5,2024-05-21,2023-06-14,2024-06-14,1044.0,Paid
2359,249,5,2024-10-07,2024-10-01,2023-08-30,1092.0,Paid
2360,249,5,2023-07-24,2024-09-30,2024-07-31,1152.0,Paid
2361,249,5,2023-07-25,2024-03-10,,1116.0,Paid
2362,249,5,2024-06-10,2024-07-24,2024-03-07,1044.0,Overdue
2363,249,5,2023-08-17,2024-02-02,2024-09-08,1188.0,Overdue
2364,249,5,2024-07-23,2024-11-20,2024-07-29,984.0,Overdue
2365,249,5,2023-08-25,2024-12-26,2023-12-24,1080.0,Paid
2366,249,5,2024-10-17,2024-12-12,2023-05-11,1020.0,Paid
2367,249,5,2024-03-11,2024-08-05,2024-01-04,1080.0,Overdue
2368,249,5,2023-04-17,2024-03-17,2023-08-29,1056.0,Paid
2369,249,5,2023-05-12,2023-12-27,,1344.0,Paid
2370,249,5,2023-07-16,2025-01-27,,1212.0,Paid
2371,249,5,2023-02-09,2024-09-02,2023-07-15,1140.0,Paid
2372,249,5,2024-12-06,2024-05-28,2023-02-26,1128.0,Paid
2373,249,5,2023-03-17,2025-01-19,2024-12-08,1104.0,Overdue
2374,249,5,2024-11-30,2023-07-14,2023-04-09,1248.0,Paid
2375,249,5,2024-02-16,2023-11-18,2024-03-11,1404.0,Paid
2376,250,5,2023-07-24,2024-01-22,2023-11-30,246.0,Paid
2377,250,5,2024-09-30,2023-12-03,2024-04-03,330.0,Paid
2378,250,5,2024-03-29,2023-03-21,,345.0,Paid
2379,250,5,2024-12-05,2023-06-25,,327.0,Paid
2380,250,5,2024-12-08,2024-04-15,2023-11-10,324.0,Paid
2381,250,5,2023-10-19,2024-09-17,2024-06-24,300.0,Paid
2382,250,5,2023-11-15,2023-12-23,2024-08-27,345.0,Paid
2383,250,5,2023-09-23,2023-02-28,2024-09-22,333.0,Paid
2384,250,5,2024-02-13,2025-01-22,2023-01-20,243.0,Paid
2385,250,5,2023-01-20,2023-02-22,2023-06-14,294.0,Paid
2386,250,5,2024-04-03,2024-07-25,2024-11-08,309.0,Overdue
2387,250,5,2024-04-16,2025-01-25,2023-05-31,261.0,Paid
