usage_id,account_id,usage_date,active_users,logins,feature_a_events,feature_b_events
9901,106,2024-06-01,8,35,4,3
9902,106,2023-06-13,9,9,7,24
9903,106,2023-06-18,9,15,13,17
9904,106,2024-05-21,11,44,4,3
9905,106,2024-03-23,4,72,26,3
9906,106,2024-07-01,7,15,6,6
9907,106,2023-07-27,9,20,50,1
9908,106,2023-09-02,12,66,4,17
9909,106,2023-04-25,14,18,5,13
9910,106,2023-12-04,11,24,6,3
9911,106,2024-12-22,15,45,9,8
9912,106,2023-03-02,6,7,10,7
9913,106,2024-06-20,6,42,10,12
9914,106,2023-06-04,5,54,63,2
9915,106,2023-11-19,5,14,15,3
9916,106,2023-03-17,15,36,35,2
9917,106,2024-05-01,10,54,2,6
9918,106,2023-08-04,14,33,18,4
9919,106,2024-11-02,6,3,26,6
9920,106,2024-12-11,7,28,7,14
9921,106,2024-08-15,4,48,4,2
9922,106,2024-01-05,3,10,39,1
9923,106,2024-04-23,14,27,4,2
9924,106,2024-11-29,5,48,17,29
9925,106,2023-09-26,14,45,32,11
9926,106,2023-08-13,3,66,13,8
9927,106,2023-09-29,13,8,13,8
9928,106,2023-02-18,4,7,20,6
9929,106,2023-03-10,3,33,16,11
9930,106,2023-08-28,14,26,17,23
9931,106,2023-10-17,14,84,5,2
9932,106,2023-02-12,9,15,4,12
9933,106,2024-10-23,15,14,20,5
9934,106,2024-09-06,10,60,53,1
9935,106,2023-12-26,14,8,22,3
9936,106,2023-08-08,9,15,37,12
9937,106,2024-07-11,6,20,10,4
9938,106,2023-08-29,14,39,4,1
9939,106,2024-11-07,9,9,43,14
9940,106,2023-04-11,7,16,29,10
9941,106,2023-03-04,13,72,41,7
9942,106,2024-02-24,10,35,19,12
9943,106,2023-08-01,3,42,13,15
9944,106,2023-12-06,12,48,62,12
9945,106,2024-10-12,14,9,33,15
9946,106,2023-06-19,13,40,40,31
9947,106,2024-03-15,12,33,55,3
9948,106,2024-07-15,15,78,21,3
9949,106,2023-10-29,12,22,24,2
9950,106,2023-11-29,5,42,17,1
9951,106,2024-01-22,12,6,3,3
9952,106,2024-10-29,14,12,14,1
9953,106,2024-02-26,5,60,5,14
9954,106,2024-07-05,3,33,42,5
9955,106,2024-03-25,4,18,33,33
9956,106,2024-01-17,7,15,5,2
9957,106,2024-02-13,9,21,18,6
9958,106,2023-10-15,7,42,11,7
9959,106,2023-01-14,14,25,13,8
9960,106,2023-02-24,6,84,4,5
9961,107,2024-06-17,4,50,7,1
9962,107,2023-04-08,8,14,21,18
9963,107,2024-12-28,5,60,2,24
9964,107,2024-11-15,9,3,9,35
9965,107,2023-07-06,5,27,1,3
9966,107,2024-07-21,6,10,18,8
9967,107,2024-02-13,8,9,30,7
9968,107,2024-10-09,9,10,25,6
9969,107,2024-05-11,8,10,2,12
9970,107,2024-07-20,13,48,55,4
9971,107,2024-04-13,14,11,29,14
9972,107,2023-10-01,15,65,8,19
9973,107,2024-10-17,3,12,7,5
9974,107,2024-01-30,4,60,16,4
9975,107,2023-03-04,8,33,5,10
9976,107,2023-11-11,4,45,16,33
9977,107,2024-03-09,7,18,21,19
9978,107,2024-07-13,9,3,35,24
9979,107,2023-01-10,9,42,10,2
9980,107,2024-11-18,8,65,26,21
9981,107,2024-11-30,10,25,6,6
9982,107,2023-07-26,7,56,56,18
9983,107,2024-06-25,14,24,13,10
9984,107,2023-09-20,7,66,15,4
9985,107,2024-10-08,15,30,6,3
9986,107,2023-05-07,6,15,9,9
9987,107,2024-08-23,3,42,13,5
9988,107,2024-04-06,13,12,1,7
9989,107,2024-10-07,6,12,29,8
9990,107,2024-07-07,3,18,8,5
9991,107,2024-11-28,15,56,8,12
9992,107,2024-12-27,9,15,43,3
9993,107,2023-02-28,9,54,7,7
9994,107,2024-05-21,11,3,18,5
9995,107,2023-03-17,8,33,14,2
9996,107,2023-11-08,8,20,4,0
9997,107,2024-08-15,8,9,20,4
9998,107,2024-05-15,15,12,10,5
9999,107,2023-06-25,10,11,25,1
10000,107,2024-04-19,7,12,23,1
10001,107,2024-11-30,14,20,27,2
10002,107,2024-01-05,12,16,44,15
10003,107,2023-11-17,13,70,17,4
10004,107,2023-09-01,9,32,9,8
10005,107,2023-05-08,8,36,9,13
10006,107,2024-01-24,11,36,15,5
10007,107,2023-05-15,9,39,21,5
10008,107,2023-10-28,11,50,36,18
10009,107,2023-04-17,5,24,3,5
10010,107,2023-10-12,12,60,13,9
10011,107,2023-08-18,15,44,21,4
10012,107,2024-08-21,3,70,44,9
10013,107,2024-01-08,14,26,10,13
10014,107,2024-04-17,11,32,1,18
10015,107,2024-11-02,11,27,21,25
10016,107,2023-01-02,11,60,14,5
10017,107,2024-04-10,9,44,10,16
10018,107,2023-03-06,15,24,7,14
10019,107,2023-12-27,7,40,17,7
10020,107,2024-12-09,15,12,11,3
10021,107,2023-10-31,8,48,9,14
10022,107,2023-04-15,3,12,42,5
10023,107,2023-12-24,9,60,4,5
10024,107,2024-08-21,3,66,4,1
10025,107,2023-10-07,13,10,57,23
10026,107,2024-05-29,4,15,6,15
10027,107,2023-12-13,5,20,9,10
10028,107,2024-12-15,11,30,13,3
10029,107,2023-06-20,8,9,12,6
10030,107,2023-06-13,9,36,36,4
10031,107,2024-11-16,4,8,15,3
10032,107,2023-11-20,10,60,25,3
10033,107,2024-01-05,4,24,55,4
10034,107,2023-11-09,3,15,10,2
10035,107,2023-11-27,12,32,18,8
10036,107,2023-05-31,10,36,6,7
10037,107,2024-05-14,13,27,6,4
10038,107,2023-10-29,9,72,6,0
10039,107,2024-10-27,7,52,17,20
10040,107,2024-06-03,13,28,14,10
10041,107,2023-08-10,12,42,18,5
10042,107,2023-10-14,8,70,36,16
10043,107,2023-03-22,12,14,28,18
10044,107,2024-09-06,12,20,21,3
10045,107,2024-02-27,6,42,28,15
10046,107,2023-07-29,4,78,15,12
10047,107,2023-09-14,4,48,18,6
10048,107,2023-08-22,11,15,23,13
10049,107,2024-06-27,11,30,8,23
10050,107,2023-02-21,6,70,29,13
10051,107,2023-01-05,6,5,12,15
10052,107,2024-07-11,11,18,19,22
10053,107,2024-03-26,11,70,11,7
10054,107,2023-09-07,12,32,7,6
10055,107,2024-09-11,9,45,10,3
10056,107,2023-01-02,5,45,30,7
10057,107,2023-11-08,3,36,27,5
10058,107,2023-09-05,5,5,16,7
10059,107,2024-05-02,11,36,9,3
10060,107,2023-06-07,8,18,5,3
10061,107,2024-12-23,10,10,8,1
10062,107,2024-09-29,12,44,2,13
10063,107,2023-09-27,15,33,12,3
10064,107,2024-03-30,12,42,40,7
10065,107,2024-11-10,15,30,12,1
10066,107,2024-10-01,13,11,6,1
10067,107,2023-09-30,11,70,23,2
10068,107,2024-11-23,12,72,23,8
10069,107,2023-12-17,10,20,7,35
10070,107,2023-05-08,3,8,7,11
10071,107,2024-03-09,15,15,44,3
10072,107,2024-12-14,9,54,47,1
10073,107,2023-08-06,10,52,1,1
10074,107,2023-04-27,9,36,41,3
10075,107,2024-04-05,15,36,8,4
10076,107,2023-11-05,5,10,20,9
10077,107,2024-05-17,5,12,10,5
10078,107,2023-06-03,14,10,8,1
10079,107,2023-02-24,7,12,6,3
10080,107,2024-05-10,5,60,10,6
10081,108,2024-06-03,41,120,33,12
10082,108,2024-12-12,44,184,65,54
10083,108,2024-02-15,51,96,140,31
10084,108,2023-09-19,23,204,84,24
10085,108,2024-05-25,38,41,40,158
10086,108,2023-06-09,58,26,22,6
10087,108,2023-05-01,34,74,106,11
10088,108,2023-12-26,49,64,73,24
10089,108,2024-07-12,34,148,23,48
10090,108,2024-04-28,50,96,152,5
10091,108,2023-03-25,60,235,49,38
10092,108,2024-11-02,27,48,50,20
10093,108,2024-08-16,30,56,6,95
10094,108,2023-04-29,24,220,10,8
10095,108,2023-11-16,15,180,117,32
10096,108,2024-12-17,21,318,17,6
10097,108,2023-06-08,20,25,67,41
10098,108,2023-05-28,51,252,12,14
10099,108,2023-08-22,55,235,33,19
10100,108,2024-11-22,19,180,35,34
10101,108,2024-03-10,31,106,241,18
10102,108,2024-09-07,16,100,105,36
10103,108,2023-07-24,16,204,60,67
10104,108,2023-07-07,35,224,27,64
10105,108,2023-04-08,27,88,177,70
10106,108,2023-07-19,17,208,66,17
10107,108,2023-10-01,23,68,297,35
10108,108,2023-03-29,55,51,25,20
10109,108,2024-07-18,56,138,206,40
10110,108,2023-06-04,55,156,20,31
10111,108,2024-08-11,21,90,71,4
10112,108,2023-01-20,48,68,26,22
10113,108,2024-04-04,54,130,7,79
10114,108,2024-02-12,46,235,52,15
10115,108,2023-06-20,38,285,102,42
10116,108,2023-02-18,54,156,68,4
10117,108,2023-05-23,33,171,63,18
10118,108,2023-06-12,40,23,95,18
10119,108,2024-11-29,47,94,115,5
10120,108,2023-12-17,41,90,29,11
10121,108,2024-12-11,39,105,33,52
10122,108,2023-08-28,56,116,114,6
10123,108,2024-05-06,59,240,59,42
10124,108,2023-03-06,15,70,57,119
10125,108,2023-02-23,16,96,51,6
10126,108,2023-07-04,36,58,216,28
10127,108,2023-05-01,21,132,17,43
10128,108,2023-09-13,45,84,65,15
10129,108,2024-01-15,27,144,81,106
10130,108,2024-03-25,27,23,175,84
10131,108,2024-09-06,48,80,51,10
10132,108,2024-01-25,38,215,51,33
10133,108,2023-09-23,54,150,11,13
10134,108,2023-11-15,60,180,63,23
10135,108,2024-10-11,34,102,239,12
10136,108,2024-02-04,56,116,23,6
10137,108,2024-10-20,46,86,153,47
10138,108,2023-10-12,21,324,41,96
10139,108,2023-05-26,45,53,7,17
10140,108,2024-04-02,23,228,213,42
10141,108,2024-07-13,20,31,61,40
10142,108,2023-12-31,37,174,129,13
10143,108,2024-09-28,49,90,67,28
10144,108,2024-07-28,59,104,189,31
10145,108,2024-07-03,48,26,14,13
10146,108,2023-03-11,23,164,86,16
10147,108,2024-09-05,28,46,104,11
10148,108,2024-05-21,24,96,64,112
10149,108,2023-05-07,49,165,32,13
10150,108,2023-09-02,33,90,208,9
10151,108,2023-01-13,16,295,165,50
10152,108,2024-03-18,27,222,118,33
10153,108,2023-06-12,39,18,32,29
10154,108,2023-10-22,41,53,63,6
10155,108,2024-05-19,24,210,49,28
10156,108,2024-05-27,55,336,42,80
10157,108,2024-10-25,39,171,72,15
10158,108,2024-11-02,21,236,123,16
10159,108,2024-10-18,23,180,41,12
10160,108,2024-10-03,48,200,115,83
10161,108,2023-06-08,38,354,53,40
10162,108,2023-04-05,23,90,34,18
10163,108,2023-06-25,57,45,110,9
10164,108,2023-11-23,38,210,31,45
10165,108,2023-09-19,53,56,139,40
10166,108,2024-11-20,49,195,50,9
10167,108,2023-02-17,44,38,68,5
10168,108,2023-02-07,50,136,88,57
10169,108,2024-09-25,44,100,138,77
10170,108,2023-09-16,40,110,40,45
10171,108,2024-05-02,35,33,76,49
10172,108,2023-12-04,27,49,61,68
10173,108,2024-10-29,34,240,25,8
10174,108,2024-02-16,28,120,38,14
10175,108,2023-01-31,41,45,69,26
10176,108,2024-08-23,30,234,141,19
10177,108,2023-08-08,18,34,92,6
10178,108,2023-06-16,51,130,117,76
10179,108,2024-12-05,45,174,11,30
10180,108,2023-05-21,37,270,60,18
10181,108,2024-02-24,18,88,110,18
10182,108,2024-01-07,42,136,62,20
10183,108,2024-03-04,16,59,52,25
10184,108,2023-03-31,24,96,24,94
10185,108,2023-07-18,37,224,26,30
10186,108,2023-08-13,26,38,39,15
10187,108,2024-05-06,44,265,114,144
10188,108,2023-10-24,53,63,16,44
10189,108,2024-11-27,37,69,24,28
10190,108,2024-01-28,36,52,52,95
10191,108,2023-08-21,33,265,65,11
10192,108,2024-02-01,26,185,80,30
10193,108,2023-09-22,22,53,51,49
10194,108,2024-09-02,54,265,59,22
10195,108,2023-06-20,52,354,26,43
10196,108,2023-12-24,34,58,51,28
10197,108,2023-05-23,30,46,72,50
10198,108,2023-12-27,21,184,17,59
10199,108,2024-03-06,40,78,156,13
10200,108,2023-06-16,33,90,92,51
10201,109,2023-06-09,6,44,3,4
10202,109,2024-11-16,8,39,15,8
10203,109,2023-01-01,13,12,17,6
10204,109,2023-11-29,7,60,9,12
10205,109,2023-08-09,6,36,21,24
10206,109,2024-03-29,3,60,31,10
10207,109,2023-03-30,12,28,21,34
10208,109,2023-01-27,5,35,26,8
10209,109,2023-10-27,11,14,12,5
10210,109,2024-08-10,12,39,5,4
10211,109,2023-01-28,11,90,11,5
10212,109,2023-08-28,15,9,11,9
10213,109,2023-01-29,6,15,20,4
10214,109,2024-09-19,11,3,4,5
10215,109,2023-03-25,6,18,43,7
10216,109,2024-08-28,12,6,20,2
10217,109,2023-06-01,10,16,11,16
10218,109,2024-08-07,13,9,1,6
10219,109,2024-05-01,9,13,44,36
10220,109,2024-03-17,4,24,5,5
10221,109,2023-04-18,12,30,7,5
10222,109,2024-05-01,12,54,20,16
10223,109,2024-02-21,8,24,6,20
10224,109,2024-01-19,15,27,23,6
10225,109,2024-04-20,11,6,34,14
10226,109,2024-02-08,13,7,23,0
10227,109,2024-01-17,6,54,34,12
10228,109,2024-05-10,15,20,48,7
10229,109,2024-06-19,8,9,13,24
10230,109,2023-05-12,11,7,2,17
10231,109,2024-07-23,11,55,6,12
10232,109,2024-05-17,7,10,16,2
10233,109,2023-10-28,8,15,28,1
10234,109,2024-12-19,12,14,17,11
10235,109,2023-09-22,11,24,17,2
10236,109,2023-02-02,9,24,11,0
10237,109,2023-05-29,12,24,18,31
10238,109,2024-05-19,12,14,45,3
10239,109,2023-03-08,14,28,4,26
10240,109,2023-06-29,5,22,27,15
10241,109,2024-01-21,9,8,72,3
10242,109,2024-03-22,3,8,11,9
10243,109,2023-01-25,5,55,22,22
10244,109,2024-06-15,14,78,5,3
10245,109,2023-03-21,4,40,6,4
10246,109,2024-04-09,6,56,27,2
10247,109,2024-07-18,8,30,10,18
10248,109,2023-12-20,10,42,45,15
10249,109,2024-08-24,6,90,9,1
10250,109,2023-08-26,7,16,11,1
10251,109,2023-05-20,5,14,28,11
10252,109,2023-07-10,8,12,6,1
10253,109,2023-09-26,3,12,8,16
10254,109,2024-06-08,4,12,44,21
10255,109,2023-11-28,8,35,21,4
10256,109,2023-08-26,13,60,11,8
10257,109,2024-06-24,8,45,12,1
10258,109,2023-12-17,8,14,12,22
10259,109,2023-10-21,7,18,17,25
10260,109,2024-04-27,3,48,20,9
10261,109,2023-05-10,9,14,23,2
10262,109,2023-11-05,12,15,37,27
10263,109,2023-10-31,13,39,7,18
10264,109,2023-09-11,8,78,13,19
10265,109,2023-11-04,9,60,10,3
10266,109,2024-02-29,12,30,1,11
10267,109,2024-05-08,5,26,15,11
10268,109,2024-10-07,6,15,10,5
10269,109,2023-10-28,9,6,56,14
10270,109,2023-11-17,8,12,18,5
10271,109,2023-03-03,7,20,32,25
10272,109,2024-03-29,6,27,16,7
10273,109,2024-10-14,15,18,19,3
10274,109,2024-06-06,13,10,10,17
10275,109,2024-12-18,14,60,26,7
10276,109,2024-07-27,4,36,19,19
10277,109,2024-06-06,10,24,3,15
10278,109,2024-02-20,7,45,8,12
10279,109,2024-01-05,5,15,33,6
10280,109,2024-09-07,6,36,3,22
10281,109,2024-03-23,9,60,8,4
10282,109,2024-04-09,4,15,43,9
10283,109,2023-10-16,8,36,23,9
10284,109,2024-11-01,11,40,36,26
10285,109,2024-03-23,11,21,12,16
10286,109,2024-10-02,3,72,18,17
10287,109,2023-04-10,3,84,6,6
10288,109,2023-10-06,9,42,11,2
10289,109,2024-06-02,4,48,11,6
10290,109,2024-11-13,8,3,12,21
10291,109,2024-11-04,5,5,14,1
10292,109,2024-04-22,7,35,12,4
10293,109,2024-09-12,12,50,19,6
10294,109,2024-07-07,8,21,28,8
10295,109,2023-08-04,5,42,9,3
10296,109,2024-02-21,11,22,55,3
10297,109,2023-06-26,5,48,18,7
10298,109,2024-09-23,9,15,13,1
10299,109,2024-08-11,7,24,1,16
10300,109,2023-03-10,4,66,11,13
10301,109,2023-08-20,15,18,7,2
10302,109,2023-04-11,8,39,19,6
10303,109,2024-04-04,4,24,34,12
10304,109,2024-09-05,8,24,3,0
10305,109,2024-08-05,12,32,52,16
10306,109,2023-05-12,4,75,53,31
10307,109,2024-08-22,9,15,52,25
10308,109,2023-12-05,7,30,29,1
10309,109,2023-07-26,5,45,28,9
10310,109,2024-02-22,15,45,3,2
10311,109,2023-01-04,8,4,79,4
10312,109,2023-02-10,5,54,19,0
10313,109,2023-12-21,8,6,11,2
10314,109,2024-02-28,7,9,14,10
10315,109,2023-08-09,10,16,10,14
10316,109,2024-04-27,5,52,9,6
10317,109,2023-09-10,12,30,28,13
10318,109,2024-10-21,8,18,25,11
10319,109,2024-11-26,11,32,9,3
10320,109,2023-06-13,15,6,5,6
10321,110,2023-05-18,49,236,43,14
10322,110,2023-06-05,44,240,48,46
10323,110,2024-12-07,46,144,84,37
10324,110,2023-01-08,42,96,23,85
10325,110,2023-01-30,46,282,48,65
10326,110,2024-02-27,33,38,188,5
10327,110,2024-01-25,38,92,82,26
10328,110,2023-08-12,44,220,27,68
10329,110,2023-09-14,20,336,77,18
10330,110,2023-05-18,31,21,90,27
10331,110,2024-04-04,21,170,30,7
10332,110,2023-10-02,40,160,177,107
10333,110,2023-12-27,22,50,87,9
10334,110,2023-11-11,50,88,10,65
10335,110,2023-12-17,46,33,117,60
10336,110,2024-09-27,44,170,173,19
10337,110,2023-03-27,49,69,88,61
10338,110,2024-01-03,44,120,99,23
10339,110,2024-06-05,49,45,45,67
10340,110,2024-03-21,18,30,32,6
10341,110,2024-12-10,44,116,88,42
10342,110,2023-06-04,40,34,93,22
10343,110,2024-08-13,57,145,71,49
10344,110,2023-02-03,26,50,128,5
10345,110,2023-10-07,33,342,10,53
10346,110,2023-08-24,58,84,116,100
10347,110,2023-10-21,39,126,26,78
10348,110,2023-03-05,59,86,100,12
10349,110,2024-07-01,15,108,20,51
10350,110,2023-03-19,51,72,189,8
10351,110,2023-05-12,35,17,35,17
10352,110,2024-07-03,28,275,197,35
10353,110,2023-01-27,15,164,23,29
10354,110,2023-11-23,42,276,73,11
10355,110,2023-09-02,50,234,15,51
10356,110,2023-07-30,27,54,20,65
10357,110,2023-01-17,44,36,70,78
10358,110,2024-12-23,53,117,19,48
10359,110,2024-10-30,32,110,58,55
10360,110,2023-06-22,57,88,88,36
10361,110,2024-05-25,24,82,153,37
10362,110,2024-07-17,25,270,34,62
10363,110,2023-10-08,38,141,28,25
10364,110,2023-05-21,48,25,69,16
10365,110,2023-10-23,25,276,10,65
10366,110,2024-06-16,36,129,29,24
10367,110,2023-10-22,23,88,40,22
10368,110,2024-09-05,43,156,48,18
10369,110,2023-08-10,43,228,34,17
10370,110,2023-09-04,20,74,150,4
10371,110,2023-01-08,51,58,45,17
10372,110,2023-10-23,54,144,6,97
10373,110,2023-07-05,34,45,39,9
10374,110,2024-01-15,17,126,150,9
10375,110,2024-03-09,43,96,133,49
10376,110,2023-01-17,43,42,110,23
10377,110,2024-03-16,47,78,17,24
10378,110,2024-02-17,26,294,18,59
10379,110,2024-05-27,17,99,54,47
10380,110,2024-12-13,16,222,17,43
10381,110,2024-11-29,59,102,8,98
10382,110,2023-10-09,53,93,192,44
10383,110,2024-04-04,39,174,100,10
10384,110,2024-01-23,46,171,49,8
10385,110,2023-06-28,30,53,137,49
10386,110,2023-02-25,44,46,16,21
10387,110,2023-01-25,27,204,64,72
10388,110,2024-12-21,38,56,25,20
10389,110,2024-08-10,21,168,150,25
10390,110,2023-05-27,35,100,14,11
10391,110,2024-08-17,28,54,159,82
10392,110,2023-08-06,19,36,71,13
10393,110,2024-12-14,38,172,50,5
10394,110,2024-03-23,53,45,95,38
10395,110,2023-07-03,29,265,21,7
10396,110,2023-07-06,29,70,26,77
10397,110,2024-09-23,59,230,236,44
10398,110,2023-07-13,53,115,39,12
10399,110,2024-09-12,27,132,200,47
10400,110,2023-03-19,20,16,16,12
10401,110,2023-10-03,43,180,61,43
10402,110,2023-05-30,50,117,27,38
10403,110,2023-07-06,15,60,15,32
10404,110,2024-07-27,52,220,42,14
10405,110,2024-12-11,45,40,82,13
10406,110,2024-06-18,34,123,44,20
10407,110,2023-08-10,46,58,192,13
10408,110,2024-07-04,21,118,73,62
10409,110,2024-06-01,44,128,240,85
10410,110,2023-07-26,41,180,8,10
10411,110,2024-09-22,26,228,7,75
10412,110,2023-06-15,51,216,91,11
10413,110,2023-07-03,19,20,105,3
10414,110,2023-02-16,29,174,25,40
10415,110,2023-06-10,21,50,112,34
10416,110,2023-08-21,54,168,83,28
10417,110,2024-07-12,53,96,18,49
10418,110,2023-10-11,17,108,247,1
10419,110,2024-08-09,17,276,31,115
10420,110,2024-12-20,46,52,15,34
10421,110,2023-03-12,44,236,39,39
10422,110,2024-10-26,16,136,90,8
10423,110,2024-12-02,26,234,43,9
10424,110,2024-09-17,34,19,91,31
10425,110,2024-01-10,39,147,18,31
10426,110,2024-04-05,52,120,12,68
10427,110,2024-12-04,18,95,35,84
10428,110,2023-07-29,38,96,113,37
10429,110,2024-12-01,43,276,31,19
10430,110,2024-10-21,55,48,5,12
10431,110,2024-08-24,34,42,103,61
10432,110,2024-08-27,37,93,5,35
10433,110,2023-04-26,21,174,23,28
10434,110,2024-11-02,19,159,112,54
10435,110,2024-10-17,56,250,121,82
10436,110,2023-04-04,52,102,102,25
10437,110,2024-09-09,35,270,69,73
10438,110,2023-10-30,24,110,18,67
10439,110,2024-11-14,15,246,57,17
10440,110,2024-06-19,55,60,173,62
10441,112,2023-09-30,6,7,9,2
10442,112,2023-04-20,12,12,18,16
10443,112,2023-09-20,8,78,37,5
10444,112,2023-03-27,3,44,17,1
10445,112,2024-11-15,3,45,8,5
10446,112,2024-08-01,12,16,46,1
10447,112,2023-12-22,13,65,9,7
10448,112,2023-10-21,10,5,2,39
10449,112,2023-12-17,14,60,4,18
10450,112,2023-12-01,13,28,6,12
10451,112,2024-07-13,4,30,45,10
10452,112,2023-11-01,6,15,9,7
10453,112,2024-12-27,4,66,17,6
10454,112,2023-04-04,10,40,21,2
10455,112,2024-04-21,14,20,5,15
10456,112,2023-05-15,14,42,4,2
10457,112,2023-12-05,8,30,13,4
10458,112,2023-05-10,14,84,17,6
10459,112,2024-11-05,4,9,2,11
10460,112,2024-10-09,7,84,7,3
10461,112,2024-04-03,11,28,36,9
10462,112,2024-06-04,4,6,43,1
10463,112,2023-06-05,7,12,37,2
10464,112,2024-07-30,3,18,29,8
10465,112,2023-09-18,13,20,10,2
10466,112,2024-07-05,4,35,34,17
10467,112,2024-05-25,3,70,8,17
10468,112,2023-07-06,15,42,37,10
10469,112,2023-04-17,3,90,7,11
10470,112,2023-11-25,4,45,5,1
10471,112,2023-10-31,15,12,4,21
10472,112,2023-04-26,10,15,35,1
10473,112,2023-03-06,13,35,5,9
10474,112,2023-02-22,12,3,25,16
10475,112,2023-02-27,15,65,4,10
10476,112,2023-05-15,4,45,6,7
10477,112,2024-10-22,8,11,17,14
10478,112,2024-09-02,9,30,20,9
10479,112,2024-06-26,15,3,26,16
10480,112,2023-11-06,9,55,14,5
10481,112,2023-08-08,4,8,5,4
10482,112,2024-04-13,6,40,11,2
10483,112,2023-05-15,12,45,21,4
10484,112,2023-10-05,13,4,16,13
10485,112,2023-03-24,8,78,19,9
10486,112,2023-07-15,9,4,18,2
10487,112,2023-09-25,7,66,11,1
10488,112,2023-02-17,8,75,16,4
10489,112,2023-02-10,12,4,4,6
10490,112,2024-08-30,3,55,13,2
10491,112,2023-08-04,5,18,45,25
10492,112,2023-09-25,7,12,19,8
10493,112,2023-03-18,10,20,22,23
10494,112,2023-03-25,5,66,16,8
10495,112,2024-06-02,14,8,20,4
10496,112,2024-10-28,15,27,11,5
10497,112,2024-08-26,9,48,13,6
10498,112,2024-05-02,4,28,79,21
10499,112,2024-12-28,10,26,60,6
10500,112,2023-05-11,13,12,40,5
10501,112,2024-11-02,15,54,31,1
10502,112,2024-07-03,6,33,15,4
10503,112,2023-11-11,7,44,28,16
10504,112,2024-06-16,4,30,21,13
10505,112,2024-08-21,6,48,32,3
10506,112,2024-08-16,11,52,26,5
10507,112,2024-10-18,4,12,15,1
10508,112,2024-01-09,9,40,11,4
10509,112,2024-03-03,10,54,3,15
10510,112,2023-03-02,10,18,10,14
10511,112,2024-09-26,4,8,2,3
10512,112,2023-08-13,14,14,5,7
10513,112,2023-08-28,5,9,18,5
10514,112,2023-12-18,7,18,12,10
10515,112,2024-07-07,9,30,7,8
10516,112,2023-05-10,8,10,54,8
10517,112,2024-09-17,5,42,3,9
10518,112,2023-08-07,4,4,30,2
10519,112,2023-05-12,15,15,17,2
10520,112,2023-06-14,12,15,43,18
10521,112,2023-12-26,12,15,7,1
10522,112,2023-09-10,11,40,9,3
10523,112,2023-09-08,12,8,56,11
10524,112,2023-01-06,12,36,4,8
10525,112,2024-03-29,5,60,12,21
10526,112,2023-01-25,7,20,31,18
10527,112,2024-05-09,9,48,3,3
10528,112,2024-05-07,14,3,46,3
10529,112,2023-08-18,4,14,52,7
10530,112,2024-04-01,6,13,6,2
10531,112,2024-08-23,8,42,56,1
10532,112,2023-10-15,11,6,32,7
10533,112,2023-09-12,7,27,4,3
10534,112,2023-10-20,7,60,8,5
10535,112,2024-10-21,8,3,11,1
10536,112,2024-01-09,8,18,43,7
10537,112,2023-07-21,5,13,14,13
10538,112,2024-11-06,14,44,1,19
10539,112,2023-02-28,6,6,7,16
10540,112,2024-01-13,8,9,6,1
10541,112,2023-05-06,9,84,22,14
10542,112,2023-09-03,7,42,47,18
10543,112,2023-11-17,15,48,5,10
10544,112,2023-07-30,8,22,39,24
10545,112,2023-01-12,10,56,13,8
10546,112,2023-12-14,7,36,6,4
10547,112,2024-03-13,7,42,30,1
10548,112,2023-04-10,12,24,22,13
10549,112,2023-03-02,15,52,36,4
10550,112,2023-11-08,6,22,21,4
10551,112,2023-09-07,13,66,29,6
10552,112,2024-03-09,8,36,14,14
10553,112,2024-08-01,8,3,35,14
10554,112,2023-01-20,11,13,6,1
10555,112,2023-05-17,3,33,8,35
10556,112,2024-04-21,6,30,29,9
10557,112,2024-06-26,8,12,3,7
10558,112,2024-05-15,14,25,11,12
10559,112,2024-08-23,6,65,12,8
10560,112,2023-10-22,10,14,32,15
10561,113,2023-01-06,77,865,123,368
10562,113,2023-12-09,159,166,117,66
10563,113,2023-04-24,102,484,200,71
10564,113,2023-06-06,194,83,114,91
10565,113,2023-12-12,127,960,288,136
10566,113,2024-11-23,169,702,60,107
10567,113,2023-01-25,116,162,240,82
10568,113,2023-03-07,53,220,232,11
10569,113,2024-04-10,167,954,258,273
10570,113,2024-11-22,174,189,53,294
10571,113,2023-07-12,90,162,207,338
10572,113,2024-04-03,188,120,400,33
10573,113,2023-03-18,192,915,234,196
10574,113,2024-09-22,97,156,100,72
10575,113,2023-04-27,129,56,300,226
10576,113,2024-06-01,72,369,431,59
10577,113,2023-05-22,112,325,697,224
10578,113,2023-08-16,146,930,658,112
10579,113,2023-08-18,83,990,51,26
10580,113,2024-09-27,138,312,252,253
10581,113,2023-08-03,59,133,608,147
10582,113,2023-07-01,81,166,263,39
10583,113,2024-11-29,89,760,230,46
10584,113,2024-05-04,149,864,356,30
10585,113,2024-11-15,193,232,127,34
10586,113,2024-06-24,75,356,275,40
10587,113,2024-09-23,135,790,172,480
10588,113,2024-08-28,59,324,484,259
10589,113,2023-08-15,122,350,216,64
10590,113,2023-05-06,115,234,107,235
10591,113,2023-02-26,52,339,42,29
10592,113,2023-01-15,93,83,26,17
10593,113,2023-01-03,62,525,143,95
10594,113,2023-08-02,95,984,204,78
10595,113,2023-01-07,166,380,445,31
10596,113,2023-11-06,90,80,45,166
10597,113,2023-05-09,53,125,86,35
10598,113,2024-11-08,108,153,485,419
