account_id,account_code,account_name,region,arr_segment,month,avg_active_users,total_logins,total_feature_a_events,total_feature_b_events
90,A0090,Company 0090,Europe,SMB,2023-11,9.33333333333333,144,50,79
90,A0090,Company 0090,Europe,SMB,2023-12,8.4,266,73,67
90,A0090,Company 0090,Europe,SMB,2024-01,8.75,100,69,37
90,A0090,Company 0090,Europe,SMB,2024-02,8.2,178,122,57
90,A0090,Company 0090,Europe,SMB,2024-03,10.5,79,103,75
90,A0090,Company 0090,Europe,SMB,2024-04,10.0,321,254,53
90,A0090,Company 0090,Europe,SMB,2024-05,10.6666666666667,246,57,78
90,A0090,Company 0090,Europe,SMB,2024-06,11.8333333333333,205,129,58
90,A0090,Company 0090,Europe,SMB,2024-07,8.0,111,32,15
90,A0090,Company 0090,Europe,SMB,2024-08,10.0,120,71,24
90,A0090,Company 0090,Europe,SMB,2024-09,8.0,134,72,45
90,A0090,Company 0090,Europe,SMB,2024-10,10.8333333333333,140,111,94
90,A0090,Company 0090,Europe,SMB,2024-11,10.5,148,105,54
90,A0090,Company 0090,Europe,SMB,2024-12,6.4,130,60,44
92,A0092,Company 0092,North America,SMB,2023-01,8.2,139,52,73
92,A0092,Company 0092,North America,SMB,2023-02,5.0,101,117,79
92,A0092,Company 0092,North America,SMB,2023-03,6.75,281,127,94
92,A0092,Company 0092,North America,SMB,2023-04,12.5,65,47,13
92,A0092,Company 0092,North America,SMB,2023-05,8.0,172,83,73
92,A0092,Company 0092,North America,SMB,2023-06,12.25,117,88,51
92,A0092,Company 0092,North America,SMB,2023-07,7.66666666666667,110,28,38
92,A0092,Company 0092,North America,SMB,2023-08,8.6,215,37,59
92,A0092,Company 0092,North America,SMB,2023-09,8.125,297,148,70
92,A0092,Company 0092,North America,SMB,2023-10,5.4,96,28,53
92,A0092,Company 0092,North America,SMB,2023-11,10.0,87,42,11
92,A0092,Company 0092,North America,SMB,2023-12,13.25,149,60,33
92,A0092,Company 0092,North America,SMB,2024-01,9.5,57,102,27
92,A0092,Company 0092,North America,SMB,2024-02,8.5,127,146,32
92,A0092,Company 0092,North America,SMB,2024-03,8.0,335,112,27
92,A0092,Company 0092,North America,SMB,2024-04,7.0,12,53,9
92,A0092,Company 0092,North America,SMB,2024-05,8.625,325,171,53
92,A0092,Company 0092,North America,SMB,2024-06,9.25,95,23,27
92,A0092,Company 0092,North America,SMB,2024-07,6.83333333333333,151,68,60
92,A0092,Company 0092,North America,SMB,2024-08,11.0,484,264,107
92,A0092,Company 0092,North America,SMB,2024-09,6.25,90,81,54
92,A0092,Company 0092,North America,SMB,2024-10,11.0,94,34,28
92,A0092,Company 0092,North America,SMB,2024-11,6.75,99,66,17
92,A0092,Company 0092,North America,SMB,2024-12,11.4,208,113,19
93,A0093,Company 0093,North America,SMB,2023-01,7.33333333333333,67,36,44
93,A0093,Company 0093,North America,SMB,2023-02,7.83333333333333,210,74,51
93,A0093,Company 0093,North America,SMB,2023-03,8.66666666666667,143,60,61
93,A0093,Company 0093,North America,SMB,2023-04,8.375,300,173,50
93,A0093,Company 0093,North America,SMB,2023-05,7.0,200,81,51
93,A0093,Company 0093,North America,SMB,2023-06,13.2,187,105,40
93,A0093,Company 0093,North America,SMB,2023-07,9.2,123,55,33
93,A0093,Company 0093,North America,SMB,2023-08,7.8,57,112,27
93,A0093,Company 0093,North America,SMB,2023-09,11.5,36,36,20
93,A0093,Company 0093,North America,SMB,2023-10,10.0,86,34,22
93,A0093,Company 0093,North America,SMB,2023-11,10.0,196,90,45
93,A0093,Company 0093,North America,SMB,2023-12,9.5,194,147,38
93,A0093,Company 0093,North America,SMB,2024-01,9.5,186,122,49
93,A0093,Company 0093,North America,SMB,2024-02,9.0,12,35,19
93,A0093,Company 0093,North America,SMB,2024-03,6.375,270,127,62
93,A0093,Company 0093,North America,SMB,2024-04,9.85714285714286,273,161,48
93,A0093,Company 0093,North America,SMB,2024-05,9.125,200,139,34
93,A0093,Company 0093,North America,SMB,2024-06,6.33333333333333,68,97,50
93,A0093,Company 0093,North America,SMB,2024-07,8.71428571428571,183,57,66
93,A0093,Company 0093,North America,SMB,2024-08,10.0,59,71,60
93,A0093,Company 0093,North America,SMB,2024-09,8.0,38,26,5
93,A0093,Company 0093,North America,SMB,2024-10,6.71428571428571,331,161,51
93,A0093,Company 0093,North America,SMB,2024-11,11.0,325,118,49
93,A0093,Company 0093,North America,SMB,2024-12,7.0,85,22,12
94,A0094,Company 0094,Europe,SMB,2023-01,9.6,158,89,39
94,A0094,Company 0094,Europe,SMB,2023-02,10.5,18,12,36
94,A0094,Company 0094,Europe,SMB,2023-03,9.6,135,75,46
94,A0094,Company 0094,Europe,SMB,2023-04,8.66666666666667,238,65,26
94,A0094,Company 0094,Europe,SMB,2023-05,13.6666666666667,37,44,43
94,A0094,Company 0094,Europe,SMB,2023-06,9.0,101,86,19
94,A0094,Company 0094,Europe,SMB,2023-07,12.0,144,96,72
94,A0094,Company 0094,Europe,SMB,2023-08,8.0,180,153,70
94,A0094,Company 0094,Europe,SMB,2023-09,8.0,96,48,14
94,A0094,Company 0094,Europe,SMB,2023-10,8.16666666666667,148,130,58
94,A0094,Company 0094,Europe,SMB,2023-11,8.2,220,107,59
94,A0094,Company 0094,Europe,SMB,2023-12,9.0,154,156,68
94,A0094,Company 0094,Europe,SMB,2024-01,8.25,60,69,25
94,A0094,Company 0094,Europe,SMB,2024-02,9.66666666666667,231,130,73
94,A0094,Company 0094,Europe,SMB,2024-03,9.25,400,222,173
94,A0094,Company 0094,Europe,SMB,2024-04,7.0,116,94,17
94,A0094,Company 0094,Europe,SMB,2024-05,5.0,170,43,12
94,A0094,Company 0094,Europe,SMB,2024-06,6.5,60,23,22
94,A0094,Company 0094,Europe,SMB,2024-07,9.75,166,28,76
94,A0094,Company 0094,Europe,SMB,2024-08,12.0,132,60,29
94,A0094,Company 0094,Europe,SMB,2024-09,9.5,206,97,56
94,A0094,Company 0094,Europe,SMB,2024-10,8.25,194,86,28
94,A0094,Company 0094,Europe,SMB,2024-11,9.8,212,53,48
94,A0094,Company 0094,Europe,SMB,2024-12,10.1666666666667,267,82,74
95,A0095,Company 0095,LATAM,SMB,2023-01,7.0,76,36,28
95,A0095,Company 0095,LATAM,SMB,2023-02,8.33333333333333,218,177,65
95,A0095,Company 0095,LATAM,SMB,2023-03,9.4,126,85,32
95,A0095,Company 0095,LATAM,SMB,2023-04,8.71428571428571,278,78,53
95,A0095,Company 0095,LATAM,SMB,2023-05,11.0,37,29,4
95,A0095,Company 0095,LATAM,SMB,2023-06,7.8,89,87,26
95,A0095,Company 0095,LATAM,SMB,2023-07,4.0,84,17,10
95,A0095,Company 0095,LATAM,SMB,2023-08,9.33333333333333,63,23,26
95,A0095,Company 0095,LATAM,SMB,2023-09,7.66666666666667,206,118,28
95,A0095,Company 0095,LATAM,SMB,2023-10,9.8,210,39,54
95,A0095,Company 0095,LATAM,SMB,2023-11,9.0,145,147,69
95,A0095,Company 0095,LATAM,SMB,2023-12,8.3,271,227,115
95,A0095,Company 0095,LATAM,SMB,2024-01,8.75,165,90,36
95,A0095,Company 0095,LATAM,SMB,2024-02,7.5,215,136,35
95,A0095,Company 0095,LATAM,SMB,2024-03,12.5,121,30,33
95,A0095,Company 0095,LATAM,SMB,2024-04,8.75,184,159,39
95,A0095,Company 0095,LATAM,SMB,2024-05,9.0,239,111,92
95,A0095,Company 0095,LATAM,SMB,2024-06,10.6666666666667,362,59,43
95,A0095,Company 0095,LATAM,SMB,2024-07,9.66666666666667,86,36,44
95,A0095,Company 0095,LATAM,SMB,2024-08,9.66666666666667,44,19,27
95,A0095,Company 0095,LATAM,SMB,2024-09,6.5,73,100,16
95,A0095,Company 0095,LATAM,SMB,2024-10,9.11111111111111,281,131,49
95,A0095,Company 0095,LATAM,SMB,2024-11,11.0,92,78,39
95,A0095,Company 0095,LATAM,SMB,2024-12,6.5,15,107,18
97,A0097,Company 0097,North America,Mid-Market,2023-01,41.1,1405,618,283
97,A0097,Company 0097,North America,Mid-Market,2023-02,32.1666666666667,975,351,125
97,A0097,Company 0097,North America,Mid-Market,2023-03,42.5,520,303,260
97,A0097,Company 0097,North America,Mid-Market,2023-04,19.0,432,229,46
97,A0097,Company 0097,North America,Mid-Market,2023-05,33.5,492,319,149
97,A0097,Company 0097,North America,Mid-Market,2023-06,33.5,1019,642,172
97,A0097,Company 0097,North America,Mid-Market,2023-07,35.1666666666667,881,434,169
97,A0097,Company 0097,North America,Mid-Market,2023-08,35.5714285714286,711,478,169
97,A0097,Company 0097,North America,Mid-Market,2023-09,47.5,714,308,97
97,A0097,Company 0097,North America,Mid-Market,2023-10,35.6,553,462,90
97,A0097,Company 0097,North America,Mid-Market,2023-11,25.0,241,315,198
97,A0097,Company 0097,North America,Mid-Market,2023-12,26.0,108,158,31
97,A0097,Company 0097,North America,Mid-Market,2024-01,33.75,388,198,145
97,A0097,Company 0097,North America,Mid-Market,2024-02,34.5,329,343,100
97,A0097,Company 0097,North America,Mid-Market,2024-04,37.1428571428571,1034,645,353
97,A0097,Company 0097,North America,Mid-Market,2024-05,34.6666666666667,1106,536,282
97,A0097,Company 0097,North America,Mid-Market,2024-06,34.3333333333333,463,445,175
97,A0097,Company 0097,North America,Mid-Market,2024-07,37.5,220,358,90
97,A0097,Company 0097,North America,Mid-Market,2024-08,39.6666666666667,840,377,191
97,A0097,Company 0097,North America,Mid-Market,2024-09,49.0,102,53,16
97,A0097,Company 0097,North America,Mid-Market,2024-10,39.8,310,361,190
97,A0097,Company 0097,North America,Mid-Market,2024-11,41.1111111111111,870,540,402
97,A0097,Company 0097,North America,Mid-Market,2024-12,38.1666666666667,1225,184,186
98,A0098,Company 0098,North America,Mid-Market,2023-01,28.0,456,326,131
98,A0098,Company 0098,North America,Mid-Market,2023-02,34.6666666666667,327,69,64
98,A0098,Company 0098,North America,Mid-Market,2023-03,40.875,1297,483,301
98,A0098,Company 0098,North America,Mid-Market,2023-04,46.2,1104,469,306
98,A0098,Company 0098,North America,Mid-Market,2023-05,30.75,742,369,172
98,A0098,Company 0098,North America,Mid-Market,2023-06,42.8,769,444,262
98,A0098,Company 0098,North America,Mid-Market,2023-07,42.5,598,537,211
98,A0098,Company 0098,North America,Mid-Market,2023-08,40.7142857142857,963,508,378
98,A0098,Company 0098,North America,Mid-Market,2023-09,46.75,1013,570,452
98,A0098,Company 0098,North America,Mid-Market,2023-10,28.0,126,177,74
98,A0098,Company 0098,North America,Mid-Market,2023-11,42.0,1001,525,305
98,A0098,Company 0098,North America,Mid-Market,2023-12,36.625,1363,601,182
98,A0098,Company 0098,North America,Mid-Market,2024-01,35.0,529,384,230
98,A0098,Company 0098,North America,Mid-Market,2024-02,43.6,547,362,197
98,A0098,Company 0098,North America,Mid-Market,2024-03,34.5,238,51,78
98,A0098,Company 0098,North America,Mid-Market,2024-04,40.5,380,169,103
98,A0098,Company 0098,North America,Mid-Market,2024-05,25.0,162,147,61
98,A0098,Company 0098,North America,Mid-Market,2024-06,30.0,68,111,3
98,A0098,Company 0098,North America,Mid-Market,2024-07,35.0,923,847,344
98,A0098,Company 0098,North America,Mid-Market,2024-08,37.4285714285714,1099,439,377
98,A0098,Company 0098,North America,Mid-Market,2024-09,39.5,535,406,148
98,A0098,Company 0098,North America,Mid-Market,2024-10,28.8333333333333,622,477,237
98,A0098,Company 0098,North America,Mid-Market,2024-11,23.3333333333333,192,313,118
98,A0098,Company 0098,North America,Mid-Market,2024-12,38.3333333333333,358,261,76
99,A0099,Company 0099,APAC,Mid-Market,2023-01,35.0,202,340,55
99,A0099,Company 0099,APAC,Mid-Market,2023-02,43.1666666666667,969,515,269
99,A0099,Company 0099,APAC,Mid-Market,2023-03,39.0,368,333,163
99,A0099,Company 0099,APAC,Mid-Market,2023-04,42.6666666666667,842,642,327
99,A0099,Company 0099,APAC,Mid-Market,2023-05,44.25,586,203,190
99,A0099,Company 0099,APAC,Mid-Market,2023-06,44.0,487,462,159
99,A0099,Company 0099,APAC,Mid-Market,2023-07,41.6666666666667,500,368,74
99,A0099,Company 0099,APAC,Mid-Market,2023-08,40.3333333333333,750,349,152
99,A0099,Company 0099,APAC,Mid-Market,2023-09,28.8333333333333,756,339,219
99,A0099,Company 0099,APAC,Mid-Market,2023-10,45.0,318,196,62
99,A0099,Company 0099,APAC,Mid-Market,2023-11,31.6666666666667,335,234,61
99,A0099,Company 0099,APAC,Mid-Market,2023-12,40.6666666666667,898,338,205
99,A0099,Company 0099,APAC,Mid-Market,2024-01,43.75,582,233,154
99,A0099,Company 0099,APAC,Mid-Market,2024-02,39.75,527,172,124
99,A0099,Company 0099,APAC,Mid-Market,2024-03,23.5,203,170,58
99,A0099,Company 0099,APAC,Mid-Market,2024-04,39.6,816,262,168
99,A0099,Company 0099,APAC,Mid-Market,2024-05,35.6,906,379,162
99,A0099,Company 0099,APAC,Mid-Market,2024-06,35.75,1162,610,269
99,A0099,Company 0099,APAC,Mid-Market,2024-07,36.8333333333333,1381,1139,449
99,A0099,Company 0099,APAC,Mid-Market,2024-08,39.0,492,648,201
99,A0099,Company 0099,APAC,Mid-Market,2024-09,39.4285714285714,693,671,290
99,A0099,Company 0099,APAC,Mid-Market,2024-10,42.5,450,322,207
99,A0099,Company 0099,APAC,Mid-Market,2024-11,33.2857142857143,1175,645,376
99,A0099,Company 0099,APAC,Mid-Market,2024-12,34.6666666666667,778,273,405
100,A0100,Company 0100,Europe,SMB,2023-01,9.0,23,60,18
100,A0100,Company 0100,Europe,SMB,2023-02,11.3333333333333,154,115,40
100,A0100,Company 0100,Europe,SMB,2023-03,10.5,103,94,44
100,A0100,Company 0100,Europe,SMB,2023-04,10.0,136,139,35
100,A0100,Company 0100,Europe,SMB,2023-05,9.71428571428571,256,149,80
100,A0100,Company 0100,Europe,SMB,2023-06,8.125,250,117,85
100,A0100,Company 0100,Europe,SMB,2023-07,6.25,161,21,61
100,A0100,Company 0100,Europe,SMB,2023-08,7.25,101,30,27
100,A0100,Company 0100,Europe,SMB,2023-09,6.57142857142857,176,121,70
100,A0100,Company 0100,Europe,SMB,2023-10,9.6,113,88,55
100,A0100,Company 0100,Europe,SMB,2023-11,9.75,147,83,33
100,A0100,Company 0100,Europe,SMB,2023-12,10.5,83,75,51
100,A0100,Company 0100,Europe,SMB,2024-01,11.0,155,139,75
100,A0100,Company 0100,Europe,SMB,2024-02,3.0,30,23,4
100,A0100,Company 0100,Europe,SMB,2024-03,10.1428571428571,168,74,80
100,A0100,Company 0100,Europe,SMB,2024-04,9.0,260,154,55
100,A0100,Company 0100,Europe,SMB,2024-05,9.4,216,70,99
100,A0100,Company 0100,Europe,SMB,2024-06,3.5,45,29,13
100,A0100,Company 0100,Europe,SMB,2024-08,12.0,90,15,44
100,A0100,Company 0100,Europe,SMB,2024-09,13.75,231,72,33
100,A0100,Company 0100,Europe,SMB,2024-10,6.66666666666667,117,114,28
100,A0100,Company 0100,Europe,SMB,2024-11,7.2,243,100,52
100,A0100,Company 0100,Europe,SMB,2024-12,8.77777777777778,339,140,104
101,A0101,Company 0101,APAC,Mid-Market,2023-01,31.5,801,656,289
101,A0101,Company 0101,APAC,Mid-Market,2023-02,36.0,17,32,62
101,A0101,Company 0101,APAC,Mid-Market,2023-03,34.5,674,508,246
101,A0101,Company 0101,APAC,Mid-Market,2023-04,33.6666666666667,395,224,134
101,A0101,Company 0101,APAC,Mid-Market,2023-05,48.75,851,315,170
101,A0101,Company 0101,APAC,Mid-Market,2023-06,45.0,352,179,124
101,A0101,Company 0101,APAC,Mid-Market,2023-07,34.1666666666667,634,352,279
101,A0101,Company 0101,APAC,Mid-Market,2023-08,36.5714285714286,800,409,348
101,A0101,Company 0101,APAC,Mid-Market,2023-09,44.6666666666667,352,210,71
101,A0101,Company 0101,APAC,Mid-Market,2023-10,29.3333333333333,1015,655,168
101,A0101,Company 0101,APAC,Mid-Market,2023-11,34.2857142857143,944,672,229
101,A0101,Company 0101,APAC,Mid-Market,2023-12,40.4285714285714,1036,334,194
101,A0101,Company 0101,APAC,Mid-Market,2024-01,29.6666666666667,816,610,257
101,A0101,Company 0101,APAC,Mid-Market,2024-02,41.25,436,224,183
101,A0101,Company 0101,APAC,Mid-Market,2024-03,27.0,584,264,130
101,A0101,Company 0101,APAC,Mid-Market,2024-04,27.8571428571429,976,414,221
101,A0101,Company 0101,APAC,Mid-Market,2024-05,29.6,368,411,169
101,A0101,Company 0101,APAC,Mid-Market,2024-06,42.5,333,463,179
101,A0101,Company 0101,APAC,Mid-Market,2024-07,42.0,482,409,237
101,A0101,Company 0101,APAC,Mid-Market,2024-08,43.3333333333333,354,236,25
101,A0101,Company 0101,APAC,Mid-Market,2024-09,35.1666666666667,891,621,207
101,A0101,Company 0101,APAC,Mid-Market,2024-10,33.25,1183,477,167
101,A0101,Company 0101,APAC,Mid-Market,2024-11,32.2,450,743,287
101,A0101,Company 0101,APAC,Mid-Market,2024-12,35.6,750,391,291
102,A0102,Company 0102,Europe,SMB,2023-01,7.66666666666667,139,113,44
102,A0102,Company 0102,Europe,SMB,2023-02,9.25,30,65,28
102,A0102,Company 0102,Europe,SMB,2023-03,4.0,12,10,7
102,A0102,Company 0102,Europe,SMB,2023-04,8.5,179,222,80
102,A0102,Company 0102,Europe,SMB,2023-05,11.6,162,94,51
102,A0102,Company 0102,Europe,SMB,2023-06,6.57142857142857,203,139,52
102,A0102,Company 0102,Europe,SMB,2023-07,9.2,230,61,53
102,A0102,Company 0102,Europe,SMB,2023-08,9.2,218,54,43
102,A0102,Company 0102,Europe,SMB,2023-09,7.5,147,82,60
102,A0102,Company 0102,Europe,SMB,2023-10,8.0,277,111,73
102,A0102,Company 0102,Europe,SMB,2023-11,11.7142857142857,238,70,76
102,A0102,Company 0102,Europe,SMB,2023-12,10.3333333333333,184,92,23
102,A0102,Company 0102,Europe,SMB,2024-01,9.0,254,97,56
102,A0102,Company 0102,Europe,SMB,2024-02,12.0,42,43,19
102,A0102,Company 0102,Europe,SMB,2024-03,9.55555555555556,219,286,106
102,A0102,Company 0102,Europe,SMB,2024-04,11.6666666666667,88,36,12
102,A0102,Company 0102,Europe,SMB,2024-05,7.5,68,58,7
102,A0102,Company 0102,Europe,SMB,2024-06,5.0,95,70,23
102,A0102,Company 0102,Europe,SMB,2024-07,10.0,225,66,82
102,A0102,Company 0102,Europe,SMB,2024-08,6.33333333333333,143,165,28
102,A0102,Company 0102,Europe,SMB,2024-09,5.33333333333333,57,43,24
102,A0102,Company 0102,Europe,SMB,2024-10,7.57142857142857,201,88,55
102,A0102,Company 0102,Europe,SMB,2024-11,11.0,155,69,44
102,A0102,Company 0102,Europe,SMB,2024-12,9.2,177,58,55
103,A0103,Company 0103,Europe,SMB,2023-01,9.55555555555556,189,213,67
103,A0103,Company 0103,Europe,SMB,2023-02,11.0,74,59,15
103,A0103,Company 0103,Europe,SMB,2023-03,10.5,94,88,50
103,A0103,Company 0103,Europe,SMB,2023-04,9.16666666666667,294,87,42
103,A0103,Company 0103,Europe,SMB,2023-05,8.83333333333333,128,128,87
103,A0103,Company 0103,Europe,SMB,2023-06,10.2,111,110,54
103,A0103,Company 0103,Europe,SMB,2023-07,8.57142857142857,278,185,62
103,A0103,Company 0103,Europe,SMB,2023-08,8.16666666666667,222,108,48
103,A0103,Company 0103,Europe,SMB,2023-09,7.75,301,171,43
103,A0103,Company 0103,Europe,SMB,2023-10,8.57142857142857,154,137,49
103,A0103,Company 0103,Europe,SMB,2023-11,10.4,175,81,18
103,A0103,Company 0103,Europe,SMB,2023-12,10.5,283,124,60
103,A0103,Company 0103,Europe,SMB,2024-01,8.25,97,70,40
103,A0103,Company 0103,Europe,SMB,2024-02,7.0,179,112,29
103,A0103,Company 0103,Europe,SMB,2024-03,10.0,167,72,37
103,A0103,Company 0103,Europe,SMB,2024-04,10.0,99,50,20
103,A0103,Company 0103,Europe,SMB,2024-05,6.33333333333333,74,72,19
103,A0103,Company 0103,Europe,SMB,2024-06,12.75,126,51,23
103,A0103,Company 0103,Europe,SMB,2024-07,10.8,130,84,18
103,A0103,Company 0103,Europe,SMB,2024-08,6.75,134,46,32
103,A0103,Company 0103,Europe,SMB,2024-09,7.66666666666667,132,71,19
103,A0103,Company 0103,Europe,SMB,2024-10,8.25,176,81,20
103,A0103,Company 0103,Europe,SMB,2024-11,9.5,115,40,36
103,A0103,Company 0103,Europe,SMB,2024-12,10.0,69,12,13
104,A0104,Company 0104,APAC,SMB,2023-01,9.625,209,102,66
104,A0104,Company 0104,APAC,SMB,2023-02,8.0,274,80,84
104,A0104,Company 0104,APAC,SMB,2023-03,9.85714285714286,150,161,105
104,A0104,Company 0104,APAC,SMB,2023-04,12.5,174,42,26
104,A0104,Company 0104,APAC,SMB,2023-05,9.57142857142857,298,135,62
104,A0104,Company 0104,APAC,SMB,2023-06,7.0,81,93,18
104,A0104,Company 0104,APAC,SMB,2023-07,11.0,45,82,21
104,A0104,Company 0104,APAC,SMB,2023-08,4.0,12,14,17
104,A0104,Company 0104,APAC,SMB,2023-09,7.6,127,105,39
104,A0104,Company 0104,APAC,SMB,2023-10,9.77777777777778,284,194,88
104,A0104,Company 0104,APAC,SMB,2023-11,9.2,139,85,26
104,A0104,Company 0104,APAC,SMB,2023-12,9.2,178,119,41
104,A0104,Company 0104,APAC,SMB,2024-01,9.4,114,104,39
104,A0104,Company 0104,APAC,SMB,2024-03,9.25,162,103,20
104,A0104,Company 0104,APAC,SMB,2024-04,11.6,333,120,127
104,A0104,Company 0104,APAC,SMB,2024-05,8.0,48,13,1
104,A0104,Company 0104,APAC,SMB,2024-06,13.0,111,27,16
104,A0104,Company 0104,APAC,SMB,2024-07,10.1666666666667,105,90,75
104,A0104,Company 0104,APAC,SMB,2024-08,10.3,371,131,107
104,A0104,Company 0104,APAC,SMB,2024-09,6.28571428571429,187,89,114
104,A0104,Company 0104,APAC,SMB,2024-10,7.16666666666667,201,121,57
104,A0104,Company 0104,APAC,SMB,2024-11,8.5,121,68,18
104,A0104,Company 0104,APAC,SMB,2024-12,7.5,96,69,4
105,A0105,Company 0105,Europe,SMB,2023-01,10.5714285714286,163,95,45
105,A0105,Company 0105,Europe,SMB,2023-02,8.66666666666667,284,181,63
105,A0105,Company 0105,Europe,SMB,2023-03,7.5,82,31,24
105,A0105,Company 0105,Europe,SMB,2023-04,9.42857142857143,238,123,57
105,A0105,Company 0105,Europe,SMB,2023-05,6.6,164,115,49
105,A0105,Company 0105,Europe,SMB,2023-06,9.28571428571429,167,128,21
105,A0105,Company 0105,Europe,SMB,2023-07,10.3333333333333,61,47,13
105,A0105,Company 0105,Europe,SMB,2023-08,10.75,132,103,40
105,A0105,Company 0105,Europe,SMB,2023-09,8.25,94,83,51
105,A0105,Company 0105,Europe,SMB,2023-10,6.0,130,47,29
105,A0105,Company 0105,Europe,SMB,2023-11,7.25,222,103,57
105,A0105,Company 0105,Europe,SMB,2023-12,9.9,415,173,74
105,A0105,Company 0105,Europe,SMB,2024-01,6.0,54,38,34
105,A0105,Company 0105,Europe,SMB,2024-02,6.75,67,55,26
105,A0105,Company 0105,Europe,SMB,2024-03,10.6666666666667,230,171,56
105,A0105,Company 0105,Europe,SMB,2024-04,8.2,123,92,29
105,A0105,Company 0105,Europe,SMB,2024-05,7.33333333333333,211,118,91
105,A0105,Company 0105,Europe,SMB,2024-06,9.4,134,143,47
105,A0105,Company 0105,Europe,SMB,2024-07,9.85714285714286,197,201,49
105,A0105,Company 0105,Europe,SMB,2024-08,10.25,224,235,41
105,A0105,Company 0105,Europe,SMB,2024-09,8.25,108,163,35
105,A0105,Company 0105,Europe,SMB,2024-10,10.75,268,73,29
105,A0105,Company 0105,Europe,SMB,2024-11,8.0,98,91,25
105,A0105,Company 0105,Europe,SMB,2024-12,9.5,150,40,37
106,A0106,Company 0106,North America,SMB,2023-01,11.75,151,65,36
106,A0106,Company 0106,North America,SMB,2023-02,6.4,210,53,46
106,A0106,Company 0106,North America,SMB,2023-03,9.83333333333333,195,175,56
106,A0106,Company 0106,North America,SMB,2023-04,10.5,87,73,40
106,A0106,Company 0106,North America,SMB,2023-05,10.25,113,72,30
106,A0106,Company 0106,North America,SMB,2023-06,7.66666666666667,238,208,83
